,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,restaurants,bar,park,subway_station,FELONY,MISDEMEANOR,VIOLATION,target
84,36005015200,2803.0,70162.0,5637.0,28665.0,4433.0,14.0,20.6,27.6,27.4,27.1,5.799999999999999,12.2,1.6999999999999995,36.3,1349.0,71.60000000000002,24.300000000000004,4.1000000000000005,0.0,8.5,100.0,22.0,7.0,0.0,4,9,4,17
85,36005015300,4466.0,19630.0,5355.0,12812.0,2241.0,50.79999999999999,69.29999999999998,22.5,35.30000000000001,25.399999999999995,5.299999999999998,11.400000000000004,1.5,43.7,1539.0,83.0,13.800000000000002,3.100000000000001,0.0,15.099999999999996,80.0,2.0,30.0,3.0,16,31,13,60
86,36005015500,3178.0,21136.0,2778.0,10488.0,1925.0,51.70000000000001,64.20000000000002,13.5,39.7,27.5,6.5,12.8,0.0,45.0,844.0,84.60000000000002,9.2,5.200000000000001,0.9000000000000002,31.100000000000005,40.0,3.0,12.0,2.0,19,40,14,73
87,36005015700,4054.0,33785.0,6549.0,16223.0,3145.0,26.699999999999992,34.2,17.300000000000004,31.89999999999999,19.9,19.300000000000004,11.599999999999996,1.4,42.8,1808.0,73.0,18.2,8.799999999999997,0.0,22.6,100.0,7.0,34.0,4.0,17,44,7,68
88,36005015800,1202.0,77045.0,10438.0,32964.0,5646.0,11.5,10.400000000000002,36.7,22.6,25.899999999999995,6.299999999999998,8.5,3.2,40.8,567.0,78.29999999999998,16.800000000000004,4.9,0.0,7.5,60.0,13.0,7.0,0.0,10,16,2,28
89,36005015900,1420.0,16027.0,5922.0,12878.0,2925.0,51.0,57.399999999999984,38.3,34.7,22.1,0.0,4.9,1.6,46.3,426.0,84.5,15.300000000000002,0.2,0.0,13.099999999999996,20.0,2.0,12.0,3.0,29,36,8,73
90,36005016000,4274.0,77216.0,22985.0,35775.0,3894.0,3.3,0.0,31.10000000000001,24.0,27.0,8.400000000000002,9.5,4.1000000000000005,35.7,2148.0,85.29999999999998,13.099999999999996,1.6,0.0,6.9,367.0,14.0,3.0,0.0,7,8,7,22
91,36005016100,4140.0,12467.0,6442.0,12532.0,2385.0,51.600000000000016,61.899999999999984,19.0,51.600000000000016,16.5,3.2,9.7,3.0,44.0,1465.0,69.79999999999998,25.5,4.6000000000000005,0.0,17.800000000000004,60.0,3.0,21.0,3.0,27,40,12,79
92,36005016200,1969.0,70682.0,32797.0,22967.0,3685.0,14.400000000000002,22.300000000000004,29.4,30.300000000000004,25.1,4.6000000000000005,10.6,3.3999999999999995,36.2,824.0,82.0,17.099999999999998,0.7999999999999999,0.0,9.3,40.0,10.0,0.0,0.0,3,9,1,13
93,36005016400,885.0,60682.0,17257.0,35090.0,12325.0,10.1,14.8,29.2,34.5,23.6,6.799999999999999,5.9,8.1,31.6,322.0,78.89999999999998,14.599999999999998,6.5,0.0,14.599999999999998,60.0,13.0,5.0,0.0,1,8,2,11
94,36005016500,1189.0,26645.0,9252.0,12860.0,2302.0,33.899999999999984,60.70000000000002,15.0,44.2,23.199999999999992,2.899999999999999,14.800000000000004,3.700000000000001,50.20000000000001,419.0,70.20000000000003,22.699999999999992,7.200000000000002,0.0,11.0,60.0,6.0,21.0,0.0,33,70,6,109
95,36005016600,2252.0,63421.0,14767.0,28075.0,3892.0,10.2,5.200000000000002,39.3,19.1,24.6,8.099999999999996,9.0,5.700000000000002,46.3,992.0,86.10000000000002,10.900000000000004,3.0,0.0,9.099999999999996,80.0,8.0,5.0,0.0,31,50,11,92
96,36005016700,2733.0,27222.0,5912.0,9971.0,1118.0,43.8,49.8,18.0,36.39999999999999,22.5,3.2,19.9,2.7,43.5,863.0,76.10000000000002,11.2,11.099999999999996,1.5,15.5,60.0,1.0,22.0,0.0,12,28,5,45
97,36005016900,1338.0,27697.0,10117.0,14745.0,3685.0,39.39999999999999,34.5,19.2,32.2,26.0,9.400000000000002,13.2,0.0,40.39999999999999,385.0,82.89999999999998,13.2,3.9,0.0,25.2,,,,,4,16,6,26
98,36005017300,6301.0,18720.0,5158.0,11124.0,1676.0,36.7,30.699999999999992,16.400000000000002,36.3,29.5,1.5,16.300000000000004,2.3999999999999995,44.100000000000016,1850.0,82.89999999999998,8.200000000000001,8.900000000000002,0.0,17.5,60.0,3.0,39.0,0.0,28,47,13,88
99,36005017500,7004.0,22000.0,8045.0,16132.0,5954.0,45.8,57.20000000000001,19.6,40.899999999999984,25.6,4.4,9.5,3.100000000000001,39.3,2270.0,79.79999999999997,13.099999999999996,5.5,1.6,14.400000000000004,40.0,6.0,9.0,0.0,35,65,12,112
100,36005017701,4946.0,25022.0,9623.0,12870.0,3393.0,46.7,65.89999999999999,24.6,38.39999999999999,14.099999999999996,1.1,21.800000000000008,0.0,30.199999999999992,1485.0,86.60000000000002,7.799999999999998,5.6000000000000005,0.0,15.599999999999996,40.0,5.0,13.0,0.0,27,46,12,85
101,36005017702,5388.0,23485.0,4504.0,12008.0,2234.0,42.100000000000016,54.5,28.300000000000008,30.60000000000001,19.5,3.399999999999999,18.2,8.900000000000004,41.2,1850.0,85.5,7.799999999999998,6.599999999999998,0.0,15.699999999999996,20.0,2.0,7.0,0.0,43,81,17,141
102,36005017901,4661.0,21376.0,4131.0,12459.0,2129.0,44.3,65.29999999999998,22.0,31.39999999999999,15.300000000000004,9.7,21.6,6.299999999999998,39.7,1870.0,71.0,13.400000000000004,15.599999999999996,0.0,15.699999999999996,20.0,5.0,4.0,1.0,18,28,12,58
103,36005017902,3600.0,20852.0,10152.0,11097.0,2032.0,41.3,51.79999999999999,13.300000000000002,45.399999999999984,24.600000000000005,6.900000000000001,9.8,10.7,43.3,1405.0,74.89999999999998,12.300000000000002,12.800000000000002,0.0,13.900000000000004,20.0,4.0,5.0,1.0,16,22,8,46
104,36005018101,2921.0,27371.0,3090.0,13799.0,2059.0,34.5,59.7,8.400000000000002,39.8,25.5,5.6000000000000005,20.6,2.3999999999999995,41.10000000000001,1293.0,84.5,10.900000000000004,4.6000000000000005,0.0,12.0,40.0,6.0,5.0,0.0,9,13,2,24
105,36005018102,5626.0,38250.0,3785.0,14801.0,2870.0,33.7,56.20000000000001,20.1,37.60000000000001,25.5,3.2000000000000006,13.599999999999996,3.0,41.0,2363.0,84.20000000000002,6.299999999999998,9.099999999999998,0.5,14.800000000000004,40.0,4.0,5.0,1.0,26,23,13,62
106,36005018301,4202.0,29987.0,2690.0,22383.0,3534.0,23.9,26.100000000000005,33.39999999999999,33.2,21.6,0.4,11.400000000000004,8.0,35.80000000000001,1691.0,77.39999999999998,14.099999999999996,8.5,0.0,16.300000000000004,,,,,14,10,12,36
107,36005018302,4078.0,31324.0,5646.0,13543.0,2098.0,36.39999999999999,59.20000000000001,16.0,26.199999999999992,34.60000000000001,10.0,13.199999999999998,9.3,43.5,1573.0,90.29999999999997,7.099999999999999,2.6000000000000005,0.0,16.800000000000004,40.0,5.0,16.0,0.0,31,49,9,89
108,36005018400,3676.0,60518.0,13541.0,30463.0,3871.0,14.5,29.199999999999992,36.8,18.7,25.800000000000008,14.800000000000004,3.899999999999999,3.100000000000001,34.300000000000004,1765.0,80.39999999999998,14.199999999999998,5.4,0.0,7.099999999999999,140.0,8.0,16.0,0.0,8,29,6,43
109,36005018500,6885.0,26496.0,7896.0,12708.0,1637.0,43.8,50.0,17.0,44.0,27.699999999999992,4.1000000000000005,7.200000000000002,8.700000000000001,48.399999999999984,2336.0,77.70000000000003,16.900000000000002,5.4,0.0,19.7,100.0,8.0,75.0,0.0,37,116,25,178
110,36005018900,8304.0,21180.0,4212.0,12466.0,2111.0,44.100000000000016,47.899999999999984,23.5,26.600000000000005,27.699999999999992,7.400000000000001,14.699999999999998,5.299999999999999,38.7,2624.0,83.39999999999998,11.900000000000004,4.700000000000001,0.0,16.699999999999996,80.0,16.0,41.0,4.0,19,50,16,85
111,36005019300,5737.0,23267.0,5349.0,13286.0,4204.0,50.899999999999984,61.0,13.699999999999998,30.0,34.60000000000001,6.4,15.400000000000004,1.0,44.600000000000016,1758.0,80.29999999999998,15.5,4.200000000000001,0.0,18.7,120.0,5.0,45.0,1.0,23,56,8,87
112,36005019400,2231.0,51176.0,14195.0,22916.0,4011.0,23.6,23.2,21.0,21.1,33.9,9.4,14.7,0.6,43.5,926.0,84.8,9.1,6.200000000000001,0.0,11.099999999999998,240.0,7.0,10.0,1.0,4,6,1,11
113,36005019500,7622.0,26706.0,3344.0,14042.0,1701.0,34.399999999999984,40.399999999999984,15.900000000000004,47.2,22.4,5.1000000000000005,9.400000000000004,7.200000000000002,40.100000000000016,2917.0,79.20000000000003,10.099999999999996,10.7,0.0,15.0,80.0,30.0,26.0,7.0,36,79,13,128
114,36005019700,7104.0,25875.0,5225.0,13599.0,3561.0,35.7,44.8,8.099999999999998,44.8,28.300000000000008,6.1000000000000005,12.599999999999996,3.100000000000001,40.3,2707.0,82.10000000000002,10.900000000000004,5.0,2.0,9.3,40.0,6.0,8.0,2.0,37,54,14,105
115,36005019900,8015.0,24914.0,3073.0,14441.0,2108.0,38.10000000000001,47.0,19.9,43.3,23.699999999999992,2.7,10.5,1.6,39.2,3317.0,85.5,11.0,3.5,0.0,13.400000000000004,40.0,2.0,18.0,2.0,23,53,14,90
116,36005020000,4722.0,44771.0,6435.0,19337.0,2835.0,27.399999999999995,35.89999999999999,19.4,35.10000000000001,21.4,10.599999999999998,13.5,3.5,50.100000000000016,2080.0,83.20000000000002,13.099999999999996,3.7000000000000006,0.0,14.699999999999998,80.0,19.0,9.0,2.0,21,54,13,88
117,36005020100,4340.0,24160.0,9036.0,13334.0,2331.0,43.0,55.70000000000001,14.199999999999998,38.899999999999984,27.199999999999992,6.4,13.300000000000002,7.599999999999999,37.899999999999984,1582.0,84.10000000000002,8.700000000000001,6.599999999999999,0.5999999999999998,9.8,80.0,9.0,38.0,0.0,25,55,11,91
118,36005020200,2232.0,38487.0,8620.0,19417.0,2441.0,25.9,41.39999999999999,20.1,27.699999999999992,34.2,6.9,11.099999999999996,2.5,45.7,974.0,84.0,13.2,2.7,0.1,7.0,40.0,4.0,6.0,4.0,11,12,6,29
119,36005020400,3131.0,49519.0,8281.0,20723.0,3035.0,18.1,23.9,26.300000000000008,24.800000000000008,27.1,5.299999999999999,16.5,2.5,42.10000000000001,1441.0,74.39999999999998,22.1,3.5,0.0,20.5,60.0,8.0,9.0,1.0,5,25,6,36
120,36005020501,7030.0,23160.0,6160.0,15021.0,2301.0,35.60000000000001,42.0,17.0,37.39999999999999,29.399999999999995,5.5,10.7,0.5999999999999999,39.10000000000001,2700.0,83.60000000000002,11.5,4.9,0.0,12.599999999999996,80.0,10.0,36.0,0.0,17,34,4,55
121,36005020502,2123.0,15343.0,4243.0,16001.0,2639.0,43.0,48.8,22.300000000000008,18.1,35.30000000000001,10.8,13.5,2.8000000000000003,45.899999999999984,719.0,86.60000000000002,6.700000000000002,6.700000000000002,0.0,7.9,20.0,1.0,6.0,0.0,5,21,7,33
122,36005020601,2724.0,76429.0,22078.0,25477.0,4028.0,16.099999999999998,14.400000000000004,25.0,26.1,34.39999999999999,8.799999999999997,5.6000000000000005,3.2,51.2,1350.0,83.29999999999998,14.400000000000004,2.3000000000000003,0.0,17.199999999999996,60.0,11.0,11.0,4.0,10,14,1,25
123,36005020900,4351.0,27311.0,7922.0,14793.0,2115.0,35.80000000000001,47.600000000000016,15.5,37.0,19.2,5.4,22.9,0.0,38.3,1932.0,86.5,11.3,1.8000000000000005,0.29999999999999993,11.0,40.0,13.0,24.0,6.0,20,36,8,64
124,36005021001,9254.0,48396.0,3518.0,25239.0,2528.0,14.5,17.199999999999996,23.199999999999992,27.399999999999995,35.80000000000001,7.5,6.1000000000000005,1.1,46.5,4623.0,75.20000000000002,19.0,5.799999999999998,0.0,11.599999999999996,60.0,3.0,6.0,0.0,16,34,8,58
125,36005021002,6416.0,43313.0,7572.0,29947.0,4809.0,18.5,23.800000000000008,30.300000000000008,25.199999999999992,26.300000000000008,6.299999999999998,11.900000000000004,3.8,49.0,3247.0,76.79999999999998,18.9,4.299999999999999,0.0,15.400000000000004,40.0,6.0,10.0,1.0,19,30,9,58
126,36005021100,5506.0,23724.0,4729.0,11472.0,1405.0,47.7,55.399999999999984,13.199999999999998,38.8,25.199999999999992,6.799999999999998,16.0,4.200000000000001,38.5,1907.0,87.79999999999997,7.5,4.700000000000001,0.0,19.1,40.0,8.0,16.0,2.0,16,32,8,56
127,36005021200,5257.0,51443.0,3590.0,24552.0,3833.0,13.7,5.9,36.60000000000001,23.1,26.6,7.200000000000002,6.4,1.6999999999999995,40.10000000000001,2399.0,68.0,25.800000000000008,6.200000000000002,0.0,14.7,40.0,9.0,10.0,2.0,4,25,9,38
128,36005021301,1194.0,16378.0,7085.0,15822.0,3687.0,48.2,67.60000000000001,18.800000000000004,43.10000000000001,28.4,2.3999999999999995,7.4,6.299999999999999,29.9,462.0,77.5,19.9,2.6000000000000005,0.0,13.3,,,,,3,15,2,20
129,36005021302,6061.0,30362.0,6916.0,12748.0,1679.0,34.800000000000004,42.899999999999984,18.6,42.60000000000001,21.9,4.700000000000001,12.099999999999996,0.0,40.39999999999999,2132.0,80.29999999999998,15.400000000000004,4.299999999999999,0.0,12.900000000000004,80.0,30.0,39.0,5.0,22,39,7,68
130,36005021501,4726.0,26076.0,4615.0,11505.0,1464.0,38.10000000000001,47.2,12.900000000000004,38.39999999999999,25.5,4.0,19.300000000000004,2.3000000000000003,50.7,1532.0,89.0,7.299999999999998,3.7000000000000006,0.0,12.900000000000004,40.0,4.0,12.0,1.0,12,28,3,43
131,36005021502,6013.0,18507.0,3701.0,11639.0,1478.0,44.600000000000016,56.100000000000016,12.8,40.89999999999999,18.5,7.299999999999998,20.6,7.200000000000002,38.3,2225.0,82.79999999999998,9.3,7.900000000000001,0.0,16.400000000000002,40.0,8.0,25.0,3.0,23,32,9,64
132,36005021601,4137.0,25847.0,5933.0,15578.0,2868.0,42.899999999999984,66.5,11.8,44.3,21.0,7.700000000000002,15.199999999999998,3.2,46.0,1622.0,91.1,5.0,3.899999999999999,0.0,19.0,60.0,10.0,15.0,2.0,24,42,2,68
133,36005021602,6243.0,41487.0,5816.0,21913.0,2568.0,20.300000000000004,19.800000000000004,24.4,29.600000000000005,33.5,3.0,9.5,0.5999999999999999,48.600000000000016,2893.0,72.60000000000002,22.800000000000008,4.6000000000000005,0.0,11.2,60.0,12.0,12.0,2.0,28,56,4,88
134,36005021700,5000.0,22721.0,5837.0,12208.0,1895.0,51.100000000000016,72.0,9.099999999999998,40.89999999999999,23.0,9.400000000000002,17.599999999999994,4.299999999999999,42.5,1960.0,85.70000000000003,4.5,8.700000000000001,1.1,14.300000000000004,40.0,8.0,29.0,5.0,24,34,11,69
135,36005021800,6882.0,37303.0,12102.0,19344.0,3692.0,22.1,37.2,25.899999999999995,36.8,21.699999999999992,5.9,9.599999999999996,5.9,43.600000000000016,2893.0,73.70000000000003,16.599999999999998,9.099999999999998,0.5999999999999998,16.599999999999998,80.0,2.0,17.0,2.0,20,48,14,82
136,36005021900,1277.0,31292.0,8449.0,15108.0,2593.0,29.100000000000005,45.5,15.300000000000002,35.30000000000001,23.4,8.799999999999997,17.300000000000004,1.9,42.600000000000016,590.0,81.70000000000003,10.3,8.0,0.0,9.099999999999998,40.0,8.0,10.0,5.0,31,47,8,86
137,36005022000,2176.0,23167.0,5153.0,8750.0,1423.0,52.899999999999984,83.39999999999998,9.400000000000002,39.0,16.199999999999996,7.200000000000002,28.300000000000008,0.0,42.0,842.0,89.70000000000003,4.799999999999999,5.6000000000000005,0.0,19.5,40.0,1.0,4.0,2.0,14,37,7,58
138,36005022101,3884.0,25870.0,4641.0,12249.0,2023.0,41.799999999999976,51.90000000000001,16.0,44.0,23.10000000000001,6.099999999999998,10.800000000000004,6.2,40.100000000000016,1553.0,84.90000000000003,12.0,3.0,0.0,11.599999999999996,20.0,8.0,3.0,2.0,45,219,10,274
139,36005022102,5010.0,18664.0,2947.0,9696.0,1359.0,49.70000000000001,66.5,5.1000000000000005,49.5,15.800000000000002,12.099999999999996,17.599999999999994,3.100000000000001,39.7,1600.0,85.89999999999998,10.599999999999998,3.600000000000001,0.0,20.5,40.0,15.0,7.0,5.0,21,25,9,55
140,36005022200,3414.0,40331.0,11229.0,18173.0,2592.0,28.699999999999992,34.39999999999999,26.199999999999992,31.800000000000008,20.1,10.599999999999998,11.2,0.7000000000000001,43.100000000000016,1636.0,87.5,11.5,1.0,0.0,14.0,60.0,16.0,15.0,4.0,19,45,9,73
141,36005022300,5108.0,24277.0,2983.0,13806.0,2829.0,41.39999999999999,59.70000000000001,16.5,39.7,23.699999999999992,10.099999999999998,9.900000000000002,2.2,42.2,2032.0,88.5,7.900000000000001,3.600000000000001,0.0,15.300000000000002,20.0,8.0,7.0,3.0,27,34,4,65
142,36005022401,2652.0,43611.0,7539.0,30091.0,11248.0,21.4,23.7,21.5,30.4,30.7,5.4,12.0,2.1,43.3,1230.0,84.2,12.099999999999998,3.7,0.0,17.0,60.0,5.0,9.0,4.0,5,14,3,22
143,36005022403,3502.0,38333.0,9373.0,20184.0,3974.0,25.199999999999992,31.0,27.199999999999992,32.89999999999999,25.100000000000005,5.799999999999998,9.0,6.599999999999999,45.899999999999984,1557.0,75.0,17.099999999999998,7.799999999999998,0.0,15.699999999999996,60.0,5.0,7.0,5.0,18,41,3,62
144,36005022404,4187.0,42070.0,8585.0,24555.0,3912.0,20.6,32.89999999999999,36.39999999999999,23.800000000000004,22.7,9.0,8.0,2.2,45.89999999999999,2151.0,73.20000000000002,24.1,2.6000000000000005,0.0,6.4,20.0,1.0,1.0,2.0,9,13,5,27
145,36005022500,8066.0,29302.0,3871.0,14612.0,5074.0,36.10000000000001,45.2,8.700000000000001,43.8,23.600000000000005,6.599999999999999,17.300000000000004,1.0,39.3,2849.0,85.20000000000002,7.799999999999998,7.0,0.0,15.599999999999996,80.0,13.0,29.0,5.0,29,76,15,120
146,36005022701,5917.0,29426.0,3444.0,13012.0,1364.0,30.100000000000005,46.100000000000016,15.900000000000004,44.100000000000016,23.0,6.900000000000001,10.2,5.1000000000000005,37.5,2550.0,82.39999999999998,13.199999999999998,4.4,0.0,13.199999999999998,40.0,9.0,28.0,6.0,19,31,10,60
147,36005022702,1485.0,23500.0,15325.0,15663.0,2287.0,34.800000000000004,45.8,18.800000000000004,25.7,33.7,7.1,14.7,10.099999999999998,38.10000000000001,606.0,74.29999999999998,12.5,13.2,0.0,17.400000000000002,20.0,5.0,10.0,4.0,5,15,3,23
148,36005022703,1871.0,45673.0,9614.0,18038.0,3658.0,27.100000000000005,33.60000000000001,29.10000000000001,32.89999999999999,27.300000000000008,3.0,7.700000000000002,0.0,33.39999999999999,834.0,87.39999999999998,7.700000000000002,4.9,0.0,7.700000000000002,20.0,4.0,15.0,2.0,10,14,6,30
149,36005022800,6231.0,45069.0,11303.0,23256.0,3451.0,17.599999999999994,32.800000000000004,31.2,28.5,23.9,6.6,9.8,4.9,44.3,2988.0,77.29999999999998,16.400000000000002,6.4,0.0,12.8,60.0,5.0,3.0,3.0,10,23,5,38
150,36005022901,5568.0,24115.0,6826.0,12778.0,1784.0,36.399999999999984,49.3,12.2,39.8,22.199999999999992,5.5,20.300000000000008,6.299999999999998,36.3,2145.0,83.39999999999998,8.099999999999996,8.5,0.0,16.199999999999992,20.0,3.0,12.0,2.0,32,69,10,111
151,36005022902,3386.0,24142.0,7428.0,11642.0,1810.0,34.60000000000001,56.399999999999984,14.5,43.899999999999984,24.1,6.0,11.5,6.200000000000002,40.3,1361.0,79.60000000000002,7.0,13.400000000000004,0.0,19.4,20.0,3.0,8.0,1.0,19,34,6,59
152,36005023000,3334.0,43929.0,19129.0,17638.0,2718.0,23.5,34.800000000000004,25.699999999999992,24.4,29.399999999999995,5.799999999999998,14.699999999999998,4.5,44.0,1420.0,83.60000000000002,12.7,3.7000000000000006,0.0,15.300000000000002,20.0,2.0,2.0,1.0,11,28,3,42
153,36005023100,1594.0,24250.0,15825.0,10136.0,1907.0,42.8,36.8,12.8,37.2,26.300000000000008,10.5,13.199999999999998,0.0,42.10000000000001,476.0,83.20000000000002,5.9,10.900000000000004,0.0,23.300000000000008,20.0,2.0,9.0,1.0,4,22,1,27
154,36005023200,2704.0,44318.0,10356.0,22513.0,4308.0,23.4,30.199999999999992,22.4,28.1,27.0,13.0,9.5,2.2,46.8,1188.0,81.89999999999998,16.800000000000004,1.3000000000000005,0.0,17.599999999999994,40.0,5.0,4.0,1.0,11,19,9,39
155,36005023301,4356.0,26250.0,5052.0,12713.0,1830.0,36.60000000000001,54.79999999999999,14.0,42.899999999999984,17.800000000000004,10.8,14.5,4.0,38.7,1835.0,84.29999999999998,8.099999999999998,7.599999999999999,0.0,13.199999999999998,40.0,7.0,22.0,7.0,38,40,9,87
156,36005023302,3614.0,22566.0,8178.0,10361.0,2073.0,50.100000000000016,63.79999999999999,12.7,44.5,22.199999999999992,8.200000000000001,12.400000000000004,7.5,44.100000000000016,1278.0,85.10000000000002,7.099999999999999,7.799999999999998,0.0,14.0,40.0,7.0,22.0,4.0,15,34,6,55
157,36005023501,3044.0,27316.0,10692.0,13906.0,2429.0,50.8,76.5,13.0,39.10000000000001,25.800000000000008,9.8,12.3,1.5,37.5,1376.0,83.60000000000002,8.599999999999998,6.299999999999998,1.4,10.2,40.0,10.0,22.0,5.0,13,25,7,45
158,36005023502,4706.0,21582.0,2792.0,12317.0,1563.0,41.8,54.100000000000016,12.599999999999996,38.2,23.0,9.099999999999998,17.099999999999998,6.0,40.7,1790.0,82.60000000000002,8.400000000000002,9.0,0.0,17.099999999999998,20.0,5.0,9.0,2.0,20,33,10,63
159,36005023600,2275.0,40903.0,3595.0,15934.0,2750.0,32.2,49.2,14.0,37.4,23.2,11.5,13.8,1.1,40.5,998.0,80.2,14.400000000000002,5.4,0.0,13.3,40.0,2.0,3.0,2.0,3,9,4,16
160,36005023702,1216.0,32500.0,7283.0,13510.0,2262.0,35.10000000000001,62.399999999999984,7.5,56.29999999999999,23.0,8.200000000000001,5.1000000000000005,2.3000000000000003,46.0,549.0,88.29999999999997,11.7,0.0,0.0,13.800000000000002,40.0,4.0,14.0,4.0,17,25,5,47
161,36005023703,5014.0,27128.0,7618.0,12746.0,2075.0,43.7,48.70000000000001,12.400000000000004,48.5,23.199999999999992,1.6,14.199999999999998,4.299999999999998,40.7,1966.0,81.70000000000003,8.5,9.8,0.0,17.300000000000008,40.0,10.0,14.0,7.0,45,75,20,140
162,36005023704,3717.0,20918.0,2897.0,11199.0,1998.0,55.0,75.89999999999998,11.3,53.399999999999984,17.699999999999996,10.8,6.799999999999998,7.0,43.8,1606.0,93.20000000000003,3.2,3.600000000000001,0.0,7.200000000000002,20.0,6.0,10.0,3.0,22,25,13,60
163,36005023800,2567.0,50074.0,9350.0,17870.0,2174.0,28.6,42.8,24.5,29.199999999999992,28.300000000000008,9.0,8.900000000000002,5.299999999999999,40.89999999999999,1028.0,86.20000000000003,12.099999999999996,1.8000000000000005,0.0,16.900000000000002,80.0,5.0,8.0,0.0,8,13,8,29
164,36005023900,8282.0,20985.0,6855.0,12525.0,1890.0,45.20000000000001,65.60000000000001,13.900000000000004,46.5,17.199999999999992,7.5,14.800000000000004,3.0,40.8,3209.0,79.10000000000002,12.0,8.900000000000004,0.0,12.400000000000004,60.0,14.0,20.0,8.0,36,94,25,155
165,36005024000,3963.0,34705.0,4686.0,16222.0,2398.0,27.899999999999995,35.10000000000001,18.6,33.2,25.6,8.099999999999998,14.5,2.2,41.0,1837.0,77.20000000000002,13.300000000000002,9.5,0.0,16.0,60.0,3.0,7.0,2.0,11,31,8,50
166,36005024100,6324.0,23856.0,4225.0,11044.0,1583.0,38.600000000000016,54.0,16.099999999999998,43.2,16.800000000000004,8.5,15.400000000000004,4.799999999999998,41.399999999999984,2501.0,92.79999999999997,3.8,3.399999999999999,0.0,15.900000000000004,20.0,4.0,11.0,2.0,20,60,16,96
167,36005024300,5748.0,19669.0,2381.0,10226.0,1568.0,45.3,55.399999999999984,12.099999999999996,39.60000000000001,23.0,7.5,17.800000000000004,3.600000000000001,41.3,1894.0,74.0,14.599999999999996,11.400000000000004,0.0,16.599999999999998,60.0,11.0,20.0,4.0,18,36,10,64
168,36005024400,2551.0,59063.0,11820.0,24849.0,2414.0,9.900000000000002,12.599999999999996,38.3,18.6,27.9,7.599999999999998,7.599999999999998,2.5,41.60000000000001,1129.0,80.70000000000002,15.199999999999996,4.1000000000000005,0.0,14.5,60.0,7.0,2.0,0.0,10,14,3,27
169,36005024501,5162.0,24864.0,4521.0,11960.0,2060.0,45.39999999999999,63.8,17.0,43.2,22.300000000000004,5.9,11.7,2.5,44.8,1836.0,85.0,10.599999999999998,4.4,0.0,19.4,20.0,1.0,3.0,0.0,7,11,5,23
170,36005024502,3619.0,25605.0,10156.0,11275.0,2133.0,54.5,75.5,10.8,51.2,23.9,12.0,2.1000000000000005,10.099999999999998,39.39999999999999,1463.0,84.20000000000002,11.599999999999998,4.200000000000001,0.0,15.3,20.0,3.0,6.0,1.0,12,21,9,42
171,36005024600,2223.0,63516.0,10356.0,32273.0,4554.0,5.799999999999999,6.0,39.8,24.6,20.6,7.6,7.399999999999999,2.0,38.9,1149.0,75.89999999999998,20.1,4.0,0.0,8.9,40.0,4.0,2.0,1.0,9,7,2,18
172,36005024700,1964.0,41455.0,4720.0,18755.0,2962.0,29.300000000000004,40.4,23.7,38.8,18.3,8.6,10.6,3.3999999999999995,45.39999999999999,1016.0,85.70000000000002,13.2,1.1,0.0,8.1,40.0,2.0,7.0,0.0,7,9,1,17
173,36005024800,3069.0,52279.0,14838.0,29807.0,4553.0,9.599999999999998,21.4,34.39999999999999,24.7,17.699999999999996,20.0,3.2,3.3,37.8,1469.0,78.20000000000002,19.2,2.6000000000000005,0.0,8.700000000000001,80.0,3.0,7.0,7.0,7,10,6,23
174,36005025000,2663.0,54726.0,16587.0,31680.0,5629.0,11.8,18.3,31.6,43.89999999999999,15.099999999999998,7.6,1.9,4.3,36.0,1076.0,79.39999999999998,18.6,2.0,0.0,9.0,60.0,8.0,1.0,2.0,6,13,2,21
175,36005025100,6564.0,28615.0,6458.0,13571.0,2017.0,34.60000000000001,44.0,27.800000000000008,30.800000000000008,20.5,6.599999999999999,14.300000000000004,0.0,40.89999999999999,2778.0,80.60000000000002,10.8,8.599999999999998,0.0,10.0,60.0,16.0,23.0,7.0,31,57,15,103
176,36005025200,2692.0,60625.0,18518.0,23930.0,2688.0,23.800000000000004,47.7,38.4,16.5,23.2,10.1,11.7,0.4,36.2,1222.0,85.79999999999998,11.0,3.1000000000000005,0.0,10.8,40.0,4.0,1.0,0.0,1,10,2,13
177,36005025300,5952.0,30957.0,3740.0,14595.0,1666.0,24.5,31.199999999999992,15.199999999999998,42.0,23.0,6.1000000000000005,13.699999999999998,2.8000000000000003,44.8,2434.0,76.10000000000002,14.199999999999998,9.2,0.5,18.4,40.0,13.0,10.0,4.0,29,59,4,92
